"Row","Date","R_medio","R_Quantile0.025","R_Quantile0.975"
"478",2021-05-26,0.682491621732471,0.670129711065293,0.694964945695201
"479",2021-05-27,0.687465769678002,0.674738922353397,0.700309874522781
"480",2021-05-28,0.697544089460201,0.684397042710152,0.710814477291371
"481",2021-05-29,0.705270973151105,0.691721570124981,0.718949970670742
"482",2021-05-30,0.70845554025799,0.694545628269953,0.722501449582614
"483",2021-05-31,0.695481803790386,0.681372521966861,0.709733666243648
"484",2021-06-01,0.703458650385382,0.688927017329592,0.71813984069196
"485",2021-06-02,0.702810956993883,0.687939807068683,0.717838918185692
"486",2021-06-03,0.708226622196442,0.692943413241196,0.723674221059175
"487",2021-06-04,0.716121703497665,0.700392529404799,0.732023114915273
"488",2021-06-05,0.728242668458366,0.712015075580251,0.744650564748435
"489",2021-06-06,0.727548806588786,0.710967238652463,0.744318857351981
"490",2021-06-07,0.729679889088311,0.712709400670431,0.746847275333413
"491",2021-06-08,0.71144465268284,0.694326214343305,0.728768655239631
"492",2021-06-09,0.704300671492523,0.686891311332072,0.72192486989063
"493",2021-06-10,0.69532239712715,0.677632362616049,0.713237199068952
"494",2021-06-11,0.666473660034066,0.648752793605154,0.684429977422187
"495",2021-06-12,0.651058504550462,0.633111090310302,0.66925326860368
"496",2021-06-13,0.653627943077509,0.635174508035806,0.67234193210088
"497",2021-06-14,0.649218559162275,0.630334938922034,0.668376994770878
"498",2021-06-15,0.640804175545629,0.621530559460278,0.660367980072647
"499",2021-06-16,0.636066787106678,0.616326722018912,0.656113672411564
"500",2021-06-17,0.621636533369356,0.60156591196113,0.642031905574213
"501",2021-06-18,0.626562207021912,0.605818273399286,0.647650462000419
"502",2021-06-19,0.624571606744935,0.603245593863602,0.646262887734157
"503",2021-06-20,0.626441081098976,0.604443538862739,0.648826288525331
"504",2021-06-21,0.612335808639398,0.58993798931006,0.635145093642576
"505",2021-06-22,0.633799299008686,0.610313136240095,0.657722671645879
"506",2021-06-23,0.640829018378795,0.616505076698068,0.665616986362762
"507",2021-06-24,0.657264066849724,0.631904899489022,0.683115144053537
"508",2021-06-25,0.680760352067501,0.654217985416279,0.707823110533032
"509",2021-06-26,0.710611977884553,0.682766287302916,0.739006415709168
"510",2021-06-27,0.745778652128642,0.716549038189322,0.775584404508047
"511",2021-06-28,0.795534902141929,0.764683522818919,0.826987855589934
"512",2021-06-29,0.84350301525393,0.811153781948705,0.87647590502834
"513",2021-06-30,0.91414132768022,0.879982141735239,0.948941853319067
"514",2021-07-01,1.01103746363299,0.974781429630762,1.04794624721724
"515",2021-07-02,1.0815201335379,1.04392991632626,1.11976592924769
"516",2021-07-03,1.15242738653199,1.11376958390099,1.19173547311123
"517",2021-07-04,1.21016196221823,1.17092845509623,1.2500329473941
"518",2021-07-05,1.27571198468421,1.23601534778373,1.31602729650205
"519",2021-07-06,1.317792549375,1.27823201190383,1.35794757587399
"520",2021-07-07,1.34088621704206,1.30191451854908,1.38042462858633
"521",2021-07-08,1.33895396393632,1.30103314526607,1.37741191724115
"522",2021-07-09,1.40048598795571,1.36277030770965,1.43870930546559
"523",2021-07-10,1.45515244586169,1.41787111626402,1.49291083837597
"524",2021-07-11,1.48513671126565,1.44873359486156,1.5219852474256
"525",2021-07-12,1.56235217114142,1.5263557937459,1.59876223922178
"526",2021-07-13,1.64595369185123,1.61047365337528,1.68181493980846
"527",2021-07-14,1.75711648317543,1.7220647812151,1.7925164265092
"528",2021-07-15,1.82485953077107,1.79088714802353,1.85914668491794
"529",2021-07-16,1.80477989247034,1.77278251598608,1.837059486626
"530",2021-07-17,1.75747005695867,1.72758696590759,1.78760583625984
"531",2021-07-18,1.73523809883098,1.70709331150346,1.76360981438896
"532",2021-07-19,1.69672376383771,1.67030502235221,1.72334692554234
"533",2021-07-20,1.66433029001565,1.63943661284196,1.68940894356551
"534",2021-07-21,1.59320879682907,1.56998650524803,1.6165992134563
"535",2021-07-22,1.51064755071695,1.48901193310993,1.53243706009453
"536",2021-07-23,1.44672103320748,1.42637266400661,1.46721152354831
"537",2021-07-24,1.39286049072613,1.37359111960893,1.41226222335137
"538",2021-07-25,1.34829431913166,1.32992712936323,1.36678572819517
"539",2021-07-26,1.32723785914162,1.30952377654837,1.34506930093027
"540",2021-07-27,1.29500544551894,1.27795784798653,1.31216443243616
